32,0.133333,-0.022129,0.50142,0.008084,-0.864883,0.166031,1.295572,2.398788
33,0.1375,-0.02135,0.501617,0.007954,-0.86479,0.163374,1.295535,2.399857
34,0.141667,-0.023328,0.50084,0.006163,-0.865204,0.160855,1.295409,2.400856
35,0.145833,-0.024693,0.501165,0.005106,-0.864984,0.158263,1.295372,2.401902
36,0.15,-0.025081,0.501052,0.004607,-0.865041,0.15565,1.295376,2.403017
37,0.154167,-0.026012,0.500966,0.00387,-0.865067,0.153185,1.295244,2.403993
38,0.158333,-0.025914,0.501181,0.002272,-0.864951,0.150573,1.295123,2.405093
39,0.1625,-0.025929,0.500171,0.00165,-0.865537,0.14808,1.294982,2.40616
40,0.166667,-0.027522,0.500426,0.001118,-0.865341,0.145701,1.294908,2.4072
41,0.170833,-0.028647,0.501028,-0.000437,-0.864957,0.143235,1.294812,2.408386
42,0.175,-0.028898,0.501088,0.000114,-0.864914,0.14092,1.294694,2.409359
43,0.179167,-0.030008,0.501402,-0.000558,-0.864694,0.138534,1.294526,2.41048
44,0.183333,-0.029309,0.500876,-0.00092,-0.865022,0.136159,1.294341,2.411545
45,0.1875,-0.028185,0.500937,-0.000052,-0.865025,0.133892,1.294209,2.41256
46,0.191667,-0.028782,0.501372,0.000161,-0.864753,0.131598,1.294079,2.413706
47,0.195833,-0.029661,0.502198,0.00066,-0.864244,0.129394,1.293957,2.414711
48,0.2,-0.0297,0.502446,0.000527,-0.864098,0.127147,1.293824,2.415817
49,0.204167,-0.028593,0.502404,0.001181,-0.864159,0.124895,1.293586,2.416844
50,0.208333,-0.02765,0.503526,0.001411,-0.863536,0.122674,1.293398,2.417869
51,0.2125,-0.028055,0.504115,0.001957,-0.863179,0.120438,1.293279,2.418952
52,0.216667,-0.02849,0.505051,0.002787,-0.862615,0.1183,1.293108,2.419973
53,0.220833,-0.029166,0.505073,0.003098,-0.862578,0.116027,1.292989,2.421052
54,0.225,-0.027967,0.504896,0.002593,-0.862723,0.113763,1.292737,2.422083
55,0.229167,-0.027389,0.505597,0.00285,-0.86233,0.111563,1.292516,2.423037
56,0.233333,-0.028373,0.5055,0.003074,-0.862354,0.109345,1.292418,2.424155
57,0.2375,-0.028331,0.506998,0.003613,-0.861474,0.10715,1.292258,2.425122
58,0.241667,-0.029073,0.505795,0.004299,-0.862153,0.104875,1.292108,2.426231
59,0.245833,-0.029191,0.505661,0.003488,-0.862232,0.102586,1.291947,2.427163
60,0.25,-0.027365,0.505609,0.002956,-0.862323,0.100303,1.291669,2.428083
61,0.254167,-0.027643,0.504253,0.003469,-0.863107,0.098014,1.291566,2.429133
62,0.258333,-0.027146,0.504436,0.004282,-0.863012,0.095852,1.291445,2.430047
63,0.2625,-0.028228,0.503835,0.004139,-0.863329,0.093599,1.291349,2.431095
64,0.266667,-0.029103,0.503984,0.00265,-0.863219,0.091407,1.291174,2.43194
65,0.270833,-0.027009,0.502838,0.002499,-0.863955,0.089125,1.290969,2.432822
66,0.275,-0.026895,0.502317,0.001733,-0.864263,0.086907,1.290873,2.43377
67,0.279167,-0.027037,0.501311,0.002107,-0.864842,0.08478,1.290757,2.434601
68,0.283333,-0.025303,0.500686,0.002888,-0.865254,0.082652,1.29069,2.435549
69,0.2875,-0.026814,0.500843,0.002758,-0.865119,0.080634,1.29059,2.436368
70,0.291667,-0.0258,0.500528,0.001829,-0.865334,0.078488,1.290376,2.437222
71,0.295833,-0.024336,0.499945,0.002,-0.865713,0.076468,1.290278,2.437965
72,0.3,-0.023568,0.499697,0.002451,-0.865876,0.074367,1.290228,2.438851
73,0.304167,-0.021609,0.499628,0.003359,-0.865964,0.072467,1.290143,2.439592
74,0.308333,-0.022069,0.499735,0.003776,-0.865889,0.070496,1.290128,2.440485
75,0.3125,-0.021184,0.50008,0.004115,-0.86571,0.068567,1.290067,2.441236
76,0.316667,-0.019589,0.49975,0.004242,-0.865938,0.066509,1.289876,2.441916
77,0.320833,-0.017364,0.499272,0.00517,-0.866256,0.064593,1.289865,2.442688
78,0.325,-0.017492,0.500746,0.004782,-0.865404,0.062677,1.289849,2.443457
79,0.329167,-0.016924,0.499379,0.005258,-0.866202,0.060761,1.28979,2.444167
80,0.333333,-0.015542,0.500079,0.005788,-0.865821,0.058761,1.289815,2.444946
81,0.3375,-0.015431,0.499174,0.006186,-0.866342,0.05689,1.289754,2.445652
82,0.341667,-0.013213,0.499873,0.006781,-0.865971,0.054952,1.289728,2.446345
83,0.345833,-0.013201,0.498753,0.006215,-0.866622,0.052954,1.289694,2.447111
84,0.35,-0.012152,0.498645,0.00606,-0.8667,0.050985,1.289597,2.447775
85,0.354167,-0.011629,0.497316,0.005846,-0.867472,0.048978,1.289618,2.448577
86,0.358333,-0.01004,0.497024,0.006486,-0.867655,0.047113,1.28965,2.449295
87,0.3625,-0.010359,0.49698,0.005715,-0.867681,0.045125,1.289715,2.450095
88,0.366667,-0.010858,0.495665,0.005412,-0.868429,0.043244,1.289691,2.450813
89,0.370833,-0.008592,0.494549,0.005866,-0.869087,0.041168,1.289693,2.451677
90,0.375,-0.008847,0.493485,0.005318,-0.869693,0.039233,1.289556,2.452342
91,0.379167,-0.009386,0.493115,0.004733,-0.869901,0.037294,1.289604,2.453261
92,0.383333,-0.010319,0.491968,0.004921,-0.870538,0.035417,1.28965,2.454048
93,0.3875,-0.010721,0.49127,0.004476,-0.87093,0.033456,1.289709,2.454957
94,0.391667,-0.011735,0.489627,0.005417,-0.871836,0.0316,1.289828,2.455874
95,0.395833,-0.011048,0.489563,0.006101,-0.871877,0.029735,1.289916,2.456801
96,0.4,-0.010786,0.489038,0.006961,-0.872168,0.027899,1.290024,2.457641
97,0.404167,-0.010727,0.486856,0.009123,-0.873369,0.026,1.290112,2.458637
98,0.408333,-0.011385,0.486983,0.009089,-0.87329,0.024198,1.290165,2.459482
99,0.4125,-0.011699,0.485607,0.011092,-0.874029,0.022383,1.290278,2.460348
100,0.416667,-0.012875,0.485281,0.011395,-0.874189,0.020545,1.29048,2.461173
101,0.420833,-0.012234,0.484582,0.012935,-0.874565,0.018845,1.290685,2.461962
102,0.425,-0.011901,0.484516,0.014631,-0.874579,0.017048,1.290948,2.46277
103,0.429167,-0.01135,0.483818,0.015891,-0.874951,0.015304,1.291208,2.463365
104,0.433333,-0.010502,0.483287,0.016732,-0.875239,0.013551,1.291505,2.464008
105,0.4375,-0.010138,0.483772,0.017067,-0.874969,0.011787,1.291854,2.464562
106,0.441667,-0.010536,0.482682,0.017345,-0.87556,0.009992,1.292194,2.464993
107,0.445833,-0.009453,0.48275,0.017425,-0.875534,0.008145,1.292559,2.465353
108,0.45,-0.007551,0.482612,0.018047,-0.875616,0.006393,1.292921,2.465493
109,0.454167,-0.00664,0.482334,0.017242,-0.875792,0.004528,1.293352,2.465703
110,0.458333,-0.005498,0.481922,0.016982,-0.876033,0.002627,1.29376,2.465852
111,0.4625,-0.004315,0.481405,0.015966,-0.876342,0.000731,1.294122,2.465863
112,0.466667,-0.001565,0.480909,0.015769,-0.876627,-0.001145,1.294544,2.465803
113,0.470833,-0.000102,0.479709,0.014695,-0.877304,-0.003034,1.294969,2.465805
114,0.475,0.002047,0.48034,0.013489,-0.876976,-0.004969,1.295388,2.465773
115,0.479167,0.00323,0.479404,0.012334,-0.877502,-0.006873,1.295803,2.465697
116,0.483333,0.005058,0.478645,0.010749,-0.877928,-0.00876,1.296272,2.46558
117,0.4875,0.004013,0.477682,0.008618,-0.878482,-0.010652,1.296698,2.465529
118,0.491667,0.004971,0.477258,0.006946,-0.878722,-0.01259,1.297069,2.465374
119,0.495833,0.005633,0.476977,0.004705,-0.878885,-0.014463,1.297455,2.465229
120,0.5,0.00708,0.476035,0.004254,-0.879388,-0.016293,1.297876,2.465144
121,0.504167,0.008459,0.473988,0.004858,-0.880477,-0.01812,1.298316,2.465173
122,0.508333,0.008867,0.473634,0.003469,-0.880671,-0.019905,1.298692,2.465107
123,0.5125,0.008328,0.473706,0.002197,-0.880641,-0.02172,1.299093,2.465021
124,0.516667,0.007296,0.472781,0.001847,-0.881148,-0.023497,1.299484,2.465031
125,0.520833,0.007748,0.47129,0.002543,-0.881941,-0.025243,1.299845,2.465048
126,0.525,0.008549,0.470549,0.002289,-0.88233,-0.026945,1.300185,2.465047
127,0.529167,0.009515,0.470761,0.003036,-0.882205,-0.028764,1.300543,2.465108
128,0.533333,0.008459,0.470383,0.003311,-0.882416,-0.030586,1.300849,2.465087
129,0.5375,0.00796,0.469973,0.004204,-0.882635,-0.032271,1.301158,2.465091
130,0.541667,0.00851,0.469552,0.005397,-0.882847,-0.034041,1.30144,2.465098
131,0.545833,0.008534,0.469601,0.005967,-0.882817,-0.03579,1.301764,2.465141
132,0.55,0.008445,0.469226,0.006624,-0.883013,-0.037563,1.302074,2.465243
133,0.554167,0.007024,0.46976,0.007052,-0.882738,-0.039335,1.30237,2.465223
134,0.558333,0.007149,0.469676,0.007941,-0.882774,-0.041091,1.3026,2.46513
135,0.5625,0.007767,0.470224,0.009362,-0.882463,-0.042803,1.302881,2.465025
136,0.566667,0.007555,0.470609,0.009966,-0.882254,-0.044551,1.303132,2.464946
137,0.570833,0.00459,0.471012,0.008366,-0.882075,-0.046389,1.303388,2.46485
138,0.575,0.002619,0.47108,0.007704,-0.882053,-0.04817,1.303686,2.46466
139,0.579167,0.002339,0.470838,0.007931,-0.882181,-0.049927,1.303915,2.464367
140,0.583333,0.002811,0.471444,0.008349,-0.881852,-0.051759,1.304186,2.464125
141,0.5875,0.00147,0.471314,0.009104,-0.881917,-0.053581,1.304406,2.463734
142,0.591667,-0.000438,0.471089,0.00815,-0.882048,-0.055369,1.304713,2.463361
143,0.595833,-0.001836,0.470685,0.007116,-0.882271,-0.057121,1.304965,2.462933
144,0.6,-0.002844,0.470015,0.006964,-0.882627,-0.058913,1.305211,2.462398
145,0.604167,-0.003721,0.469315,0.006793,-0.882997,-0.060655,1.305477,2.461847
146,0.608333,-0.006182,0.468788,0.00535,-0.883273,-0.062409,1.305791,2.461189
147,0.6125,-0.006402,0.467796,0.004403,-0.883802,-0.064141,1.306077,2.460496
148,0.616667,-0.00757,0.466623,0.003165,-0.884418,-0.06577,1.306291,2.45979
149,0.620833,-0.008891,0.465162,0.001343,-0.88518,-0.067482,1.30647,2.458929
150,0.625,-0.009788,0.463473,0.000852,-0.886057,-0.0691,1.306771,2.458117
151,0.629167,-0.009843,0.462055,-0.000226,-0.886797,-0.070705,1.307021,2.457227
152,0.633333,-0.011682,0.460079,-0.001979,-0.887799,-0.072177,1.307228,2.456255
153,0.6375,-0.011781,0.458237,-0.003916,-0.888743,-0.073601,1.307454,2.455299
154,0.641667,-0.013181,0.457015,-0.004319,-0.889351,-0.075068,1.307675,2.454229
155,0.645833,-0.013103,0.454907,-0.004935,-0.890429,-0.076433,1.307944,2.453149
156,0.65,-0.011795,0.454575,-0.005332,-0.890614,-0.077789,1.308068,2.45186
157,0.654167,-0.012226,0.452478,-0.00542,-0.891676,-0.079034,1.308295,2.450688
158,0.658333,-0.013321,0.451237,-0.004777,-0.892292,-0.080273,1.308412,2.449329
159,0.6625,-0.014102,0.450114,-0.005415,-0.892844,-0.08139,1.308585,2.448137
160,0.666667,-0.013167,0.449306,-0.003086,-0.893276,-0.08268,1.30886,2.446812
161,0.670833,-0.011521,0.44905,-0.003386,-0.893426,-0.083808,1.308982,2.445424
162,0.675,-0.012711,0.449091,-0.003705,-0.893388,-0.08496,1.309085,2.443812
163,0.679167,-0.013419,0.447899,-0.003489,-0.893977,-0.085946,1.309177,2.442442
164,0.683333,-0.012989,0.446765,-0.003774,-0.894549,-0.087152,1.309407,2.440935
165,0.6875,-0.013854,0.446219,-0.001883,-0.894815,-0.088337,1.309408,2.43931
166,0.691667,-0.012663,0.445596,-0.00347,-0.895138,-0.089415,1.309552,2.437563
167,0.695833,-0.015274,0.445638,-0.002594,-0.895079,-0.090523,1.309557,2.435944
168,0.7,-0.014325,0.444118,-0.004169,-0.895844,-0.091622,1.30966,2.434315
169,0.704167,-0.015703,0.441966,-0.003945,-0.896886,-0.092761,1.309653,2.432308
170,0.708333,-0.014953,0.43998,-0.00635,-0.89786,-0.093876,1.309735,2.430503
171,0.7125,-0.015534,0.439166,-0.005731,-0.898253,-0.095003,1.309755,2.428674
172,0.716667,-0.014364,0.437039,-0.007036,-0.8993,-0.096046,1.309796,2.426569
173,0.720833,-0.014876,0.435024,-0.007583,-0.900264,-0.097138,1.309863,2.424623
174,0.725,-0.014434,0.43209,-0.006815,-0.901689,-0.09816,1.309866,2.422578
175,0.729167,-0.015911,0.429391,-0.008376,-0.90294,-0.099106,1.309854,2.420401
176,0.733333,-0.013975,0.426563,-0.006695,-0.904325,-0.10011,1.309901,2.418297
177,0.7375,-0.013624,0.422605,-0.005316,-0.906196,-0.10112,1.309922,2.416159
178,0.741667,-0.01671,0.422602,-0.00788,-0.906127,-0.101932,1.309898,2.413769
179,0.745833,-0.0138,0.41846,-0.007507,-0.908099,-0.102806,1.310001,2.411424
180,0.75,-0.016687,0.416047,-0.009223,-0.909143,-0.103675,1.30996,2.409096
181,0.754167,-0.015304,0.412662,-0.008079,-0.91072,-0.104574,1.309939,2.406631
182,0.758333,-0.016169,0.408875,-0.005792,-0.912429,-0.10535,1.309882,2.404091
183,0.7625,-0.012769,0.407539,-0.005014,-0.913085,-0.106259,1.310065,2.401758
184,0.766667,-0.012347,0.405698,-0.005935,-0.913905,-0.107026,1.309843,2.398932
185,0.770833,-0.011573,0.403565,-0.006678,-0.914853,-0.107945,1.30999,2.396452
186,0.775,-0.011319,0.400958,-0.005514,-0.91601,-0.108761,1.309829,2.393586
187,0.779167,-0.007693,0.395911,0.000638,-0.918257,-0.109782,1.309932,2.391091
188,0.783333,-0.007941,0.396293,-0.000364,-0.91809,-0.110703,1.309775,2.38818
189,0.7875,-0.00694,0.397241,-0.002992,-0.917683,-0.111736,1.309698,2.385492
190,0.791667,-0.009058,0.396004,-0.004474,-0.918193,-0.112662,1.309575,2.38241
191,0.795833,-0.00905,0.391881,-0.004313,-0.919961,-0.113677,1.309565,2.379561
192,0.8,-0.00835,0.390027,-0.002478,-0.920762,-0.114882,1.309494,2.376652
193,0.804167,-0.008919,0.388387,-0.003136,-0.921448,-0.115998,1.309314,2.373531
194,0.808333,-0.006904,0.384794,0.000345,-0.922977,-0.117289,1.309257,2.37067
195,0.8125,-0.008244,0.38264,-0.001218,-0.92386,-0.118592,1.309056,2.367721
196,0.816667,,,,,,,
197,0.820833,-0.011811,0.379513,-0.007235,-0.925083,-0.121215,1.308605,2.361536
198,0.825,-0.010057,0.376165,-0.006443,-0.926476,-0.122543,1.308378,2.358513
199,0.829167,-0.010438,0.372937,-0.007063,-0.927771,-0.123883,1.30818,2.355485
200,0.833333,-0.013195,0.371166,-0.00938,-0.928425,-0.125186,1.307974,2.35241
201,0.8375,,,,,,,
202,0.841667,-0.011276,0.362092,-0.006911,-0.932048,-0.127894,1.307533,2.346537
203,0.845833,-0.011682,0.36135,-0.009414,-0.93231,-0.12915,1.307256,2.343649
204,0.85,-0.015578,0.359068,-0.01311,-0.933089,-0.130316,1.306769,2.340464
205,0.854167,-0.015835,0.356942,-0.014651,-0.933878,-0.131441,1.306471,2.337375
206,0.858333,,,,,,,
207,0.8625,,,,,,,
208,0.866667,,,,,,,
209,0.870833,,,,,,,
210,0.875,,,,,,,
211,0.879167,,,,,,,
212,0.883333,,,,,,,
213,0.8875,,,,,,,
214,0.891667,,,,,,,
215,0.895833,,,,,,,
216,0.9,,,,,,,
217,0.904167,,,,,,,
218,0.908333,,,,,,,
219,0.9125,,,,,,,
220,0.916667,,,,,,,
221,0.920833,-0.038542,0.32162,-0.005713,-0.946067,-0.14816,1.301252,2.291591
222,0.925,,,,,,,
223,0.929167,,,,,,,
224,0.933333,,,,,,,
225,0.9375,,,,,,,
226,0.941667,,,,,,,
227,0.945833,,,,,,,
228,0.95,,,,,,,
229,0.954167,,,,,,,
230,0.958333,,,,,,,
231,0.9625,,,,,,,
232,0.966667,,,,,,,
233,0.970833,,,,,,,
234,0.975,,,,,,,
235,0.979167,,,,,,,
236,0.983333,,,,,,,
237,0.9875,,,,,,,
238,0.991667,,,,,,,
239,0.995833,,,,,,,
240,1,,,,,,,
241,1.004167,,,,,,,
242,1.008333,-0.034354,0.263548,0.001814,-0.964032,-0.170366,1.297708,2.233165
243,1.0125,-0.042358,0.269213,-0.003049,-0.962144,-0.171923,1.297315,2.230159
244,1.016667,-0.040562,0.268587,-0.001445,-0.9624,-0.172768,1.29722,2.227807
245,1.020833,-0.042563,0.26698,-0.000133,-0.962762,-0.173573,1.297326,2.22555
246,1.025,,,,,,,
247,1.029167,-0.036475,0.265968,0.00349,-0.963285,-0.175513,1.297163,2.221016
248,1.033333,-0.038076,0.266602,0.00195,-0.963052,-0.176342,1.297044,2.218616
249,1.0375,-0.040591,0.264519,0.004632,-0.963515,-0.177149,1.297193,2.216438
250,1.041667,,,,,,,
251,1.045833,-0.042473,0.261142,0.007688,-0.964335,-0.178695,1.297159,2.211786
252,1.05,-0.04151,0.264312,0.005182,-0.96353,-0.17974,1.297201,2.209632
253,1.054167,,,,,,,
254,1.058333,-0.03981,0.259351,0.009041,-0.96492,-0.181454,1.297327,2.205544
255,1.0625,-0.038304,0.2579,0.010343,-0.965357,-0.182306,1.297455,2.203385
256,1.066667,,,,,,,
257,1.070833,-0.040102,0.254507,0.011485,-0.966171,-0.184172,1.297845,2.199381
258,1.075,-0.040058,0.253468,0.01148,-0.966446,-0.185077,1.297965,2.197325
259,1.079167,-0.040591,0.251866,0.012904,-0.966824,-0.185984,1.298111,2.195382
260,1.083333,-0.039838,0.249648,0.013119,-0.967428,-0.186892,1.298284,2.193406
261,1.0875,-0.039541,0.249168,0.01374,-0.967555,-0.187826,1.298488,2.191562
262,1.091667,-0.040133,0.248149,0.012967,-0.967803,-0.188725,1.298639,2.189496
263,1.095833,-0.043827,0.247763,0.013637,-0.967733,-0.189659,1.299029,2.187736
264,1.1,-0.04028,0.245051,0.015702,-0.968546,-0.190598,1.299213,2.18587
265,1.104167,-0.041348,0.245615,0.01549,-0.968361,-0.19157,1.299419,2.183953
266,1.108333,-0.041067,0.24457,0.016371,-0.968623,-0.192474,1.299665,2.182118
267,1.1125,-0.041303,0.24408,0.016105,-0.968741,-0.193483,1.299927,2.18037
268,1.116667,-0.040186,0.242735,0.016616,-0.969118,-0.194461,1.300207,2.178675
269,1.120833,-0.040788,0.242596,0.016999,-0.969121,-0.19544,1.300466,2.176863
270,1.125,-0.041019,0.242188,0.017058,-0.969212,-0.196386,1.300747,2.175185
271,1.129167,-0.042948,0.242161,0.016593,-0.969143,-0.197484,1.301123,2.17345
272,1.133333,-0.04302,0.240644,0.017822,-0.969496,-0.198481,1.301479,2.171905
273,1.1375,-0.040722,0.239463,0.01779,-0.969888,-0.199578,1.301874,2.170319
274,1.141667,-0.042576,0.23984,0.016769,-0.969733,-0.200541,1.302151,2.168591
275,1.145833,-0.042811,0.239615,0.016438,-0.969784,-0.201617,1.302457,2.166891
276,1.15,-0.042726,0.239051,0.015624,-0.969941,-0.202629,1.302816,2.165452
277,1.154167,-0.044327,0.237585,0.015553,-0.97023,-0.203761,1.303273,2.163857
278,1.158333,-0.044905,0.235971,0.016247,-0.970586,-0.204741,1.303679,2.162408
279,1.1625,-0.047009,0.23642,0.014925,-0.970398,-0.205703,1.304106,2.160907
280,1.166667,-0.045176,0.236271,0.013368,-0.970544,-0.206762,1.304376,2.159289
281,1.170833,-0.046521,0.236158,0.012976,-0.970514,-0.207685,1.304894,2.157876
282,1.175,-0.043639,0.234554,0.012664,-0.971041,-0.208741,1.305087,2.156294
283,1.179167,-0.043201,0.233332,0.013456,-0.971344,-0.209664,1.305539,2.155023
284,1.183333,-0.04406,0.231766,0.013174,-0.971684,-0.210698,1.305939,2.15342
285,1.1875,-0.044651,0.232866,0.011073,-0.97142,-0.211548,1.30632,2.152015
286,1.191667,-0.043966,0.233168,0.011107,-0.971379,-0.212474,1.306643,2.150377
287,1.195833,-0.044453,0.232157,0.010288,-0.971608,-0.213345,1.306964,2.149046
288,1.2,-0.047334,0.231725,0.011059,-0.971566,-0.214074,1.307478,2.147784
289,1.204167,-0.043338,0.229583,0.011626,-0.972254,-0.215104,1.307683,2.14637
290,1.208333,-0.042668,0.229901,0.010728,-0.972219,-0.215799,1.307998,2.145201
291,1.2125,-0.044164,0.230317,0.010217,-0.972059,-0.216698,1.308351,2.143541
292,1.216667,-0.045047,0.23022,0.008963,-0.972054,-0.217369,1.308687,2.142198
293,1.220833,-0.043697,0.229556,0.008926,-0.972273,-0.218138,1.308899,2.140992
294,1.225,-0.04359,0.228007,0.010058,-0.972631,-0.21896,1.309319,2.13952
295,1.229167,-0.044397,0.227516,0.009282,-0.972718,-0.219647,1.309651,2.1385
296,1.233333,-0.043854,0.226746,0.009282,-0.972922,-0.220478,1.309872,2.137074
297,1.2375,-0.043235,0.227312,0.008267,-0.972827,-0.221087,1.310126,2.135731
298,1.241667,-0.043757,0.22777,0.007505,-0.972702,-0.221723,1.310384,2.13451
299,1.245833,-0.045225,0.22599,0.007248,-0.973052,-0.222543,1.310729,2.133011
300,1.25,-0.045094,0.225647,0.00665,-0.973142,-0.223151,1.311074,2.131842
301,1.254167,-0.042918,0.224496,0.0074,-0.973501,-0.223924,1.311261,2.130759
302,1.258333,-0.043308,0.223202,0.006534,-0.973788,-0.224636,1.311556,2.129305
303,1.2625,-0.044388,0.224402,0.004653,-0.973474,-0.225163,1.311776,2.128014
304,1.266667,-0.044195,0.223462,0.004626,-0.973699,-0.225884,1.311927,2.126522
305,1.270833,-0.043748,0.22254,0.003597,-0.973935,-0.226535,1.312173,2.125317
306,1.275,-0.043591,0.222105,0.001596,-0.974047,-0.227115,1.31245,2.124287
307,1.279167,-0.042918,0.22071,0.002716,-0.974391,-0.227862,1.31263,2.122813
308,1.283333,-0.045028,0.219822,0.001479,-0.974499,-0.228368,1.312882,2.121534
309,1.2875,-0.045375,0.220164,0.000424,-0.974407,-0.228855,1.313075,2.120282
310,1.291667,-0.043735,0.219729,0.000393,-0.97458,-0.229493,1.313174,2.118802
311,1.295833,-0.044454,0.218722,-0.000697,-0.974774,-0.229954,1.313359,2.117774
312,1.3,-0.045119,0.216647,-0.000496,-0.975207,-0.230415,1.313527,2.116637
313,1.304167,-0.043925,0.214872,0.000033,-0.975654,-0.230862,1.313636,2.115227
314,1.308333,-0.043257,0.21494,-0.001122,-0.975668,-0.231202,1.313811,2.114048
315,1.3125,-0.044608,0.214568,-0.001126,-0.975689,-0.23151,1.313882,2.112958
316,1.316667,-0.044373,0.212754,-0.000195,-0.976098,-0.231923,1.314088,2.111594
317,1.320833,-0.042841,0.210363,0.000528,-0.976684,-0.232144,1.314232,2.110529
318,1.325,-0.043797,0.209083,0.001661,-0.976915,-0.232453,1.314451,2.109514
319,1.329167,-0.043593,0.209367,0.001389,-0.976864,-0.232695,1.314442,2.108116
320,1.333333,-0.043921,0.210029,0.001369,-0.976707,-0.232881,1.3145,2.106847
321,1.3375,-0.043565,0.208518,0.002127,-0.977045,-0.233038,1.314602,2.105839
322,1.341667,-0.043117,0.206065,0.003674,-0.977581,-0.233262,1.314675,2.104832
323,1.345833,-0.042962,0.204409,0.004242,-0.977933,-0.233559,1.314742,2.103709
324,1.35,-0.041757,0.205827,0.004788,-0.977685,-0.233774,1.314874,2.102691
325,1.354167,-0.042419,0.206184,0.004998,-0.977581,-0.233928,1.314921,2.101566
326,1.358333,-0.043413,0.204279,0.004608,-0.977939,-0.234171,1.314936,2.100616
327,1.3625,-0.042958,0.202056,0.005773,-0.978414,-0.234489,1.314965,2.099545
328,1.366667,-0.042186,0.202358,0.006918,-0.978378,-0.234792,1.315084,2.098642
329,1.370833,-0.044918,0.202374,0.00579,-0.978261,-0.235118,1.315073,2.097819
330,1.375,-0.041937,0.200067,0.008894,-0.978844,-0.235381,1.315161,2.096927
331,1.379167,-0.044969,0.200438,0.007562,-0.978645,-0.23571,1.315114,2.095723
332,1.383333,-0.045694,0.200443,0.007381,-0.978611,-0.235915,1.315099,2.094785
333,1.3875,-0.046756,0.199748,0.007363,-0.978704,-0.236221,1.315103,2.093994
334,1.391667,-0.048283,0.19822,0.008299,-0.978933,-0.236533,1.315094,2.09318
335,1.395833,-0.047807,0.196083,0.008522,-0.979384,-0.236859,1.315099,2.092317
336,1.4,-0.048993,0.194236,0.008191,-0.979696,-0.237124,1.315107,2.091527
337,1.404167,-0.049793,0.192981,0.009356,-0.979894,-0.237294,1.315191,2.0907
338,1.408333,-0.051528,0.192255,0.009798,-0.979942,-0.237518,1.315192,2.0897
339,1.4125,-0.05176,0.192196,0.009392,-0.979946,-0.237678,1.31515,2.088691
340,1.416667,-0.052362,0.191075,0.009149,-0.980135,-0.237916,1.315228,2.087798
341,1.420833,-0.052145,0.189494,0.009733,-0.980448,-0.238131,1.315348,2.086991
342,1.425,-0.053056,0.187503,0.011168,-0.980767,-0.238368,1.31552,2.086008
